"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50105750","LA PALMA RESTAURANT INC","Bronx","900","MORRIS PARK AVENUE","10462","7186843359",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.84669557706","-73.859322206334","211","13","024400","2044464","2040940001","BX37",
"50165673","MOKAFE GREENPOINT CORP.","Brooklyn","799","MANHATTAN AVENUE","11222","6462554050",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.727751448222","-73.953071175592","301","33","056100","3065319","3025960022","BK76",
"50103422","FLIK INTERNATIONAL","Manhattan","1","MANHATTAN WEST AVE",,"2127352992","American","2023-12-22T00:00:00.000","Violations were cited in the following area(s).","06E","Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.","Critical","12","A","2023-12-22T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50167826","ALL STAR BURGERS LLC","Brooklyn","154","CLINTON AVENUE","11205","3475995978",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.693653077772","-73.968929718134","302","35","018700","3054290","3018870093","BK68",
"41305738","SUSHI AZABU","Manhattan","428","GREENWICH STREET","10013","2122740428","Japanese","2024-11-12T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","13","A","2024-11-12T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.722369913566","-74.009737112635","101","01","003900","1002825","1002180011","MN24",
"50160980","BANH MI CO UT 2 INC","Manhattan","103A","ELDRIDGE STREET","10002","2125637486",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.717956467105","-73.992078074125","103","01","001800","1005575","1004180050","MN27",
"50171330","58 MANOR","Queens","5802","37TH AVE","11377","9177452493",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.750110083178","-73.904190628729","402","26","025900","4027705","4012130048","QN63",
"41435037","SALIMAR","Bronx","357","EAST  138 STREET","10454","9179815492","Latin American","2024-10-04T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","13","A","2024-10-04T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.809546053598","-73.923926086133","201","08","003900","2000604","2023010042","BX39",
"50131167","DEJAVU HAITIAN FUSION RESTAURANT & LOUNGE","Manhattan","301","WEST  151 STREET","10039","7187373634",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.826687893671","-73.939292069733","110","09","023502","1060860","1020460028","MN03",
"50101919","GALLEGO SEAFOOD","Bronx","104","EAST  183 STREET","10453","9176792875","Seafood","2024-07-19T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","22",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.858009533716","-73.901713723761","205","14","023704","2013866","2031710019","BX40",
"50152254","MIGUEL CAMAS","Manhattan","958","SAINT NICHOLAS AVENUE","10032","3474397799",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.833193610322","-73.940597886533","112","10","023900","1062506","1021080033","MN36",
"50081192","NEW BAY COFFEE SHOP","Brooklyn","1950","86 STREET","11214","7189753906","American","2024-12-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","32",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.605214983409","-73.999290540144","311","38","028400","3329094","3063730055","BK28",
"50060534","ANTIQUE GARAGE TRIBECA","Manhattan","313","CHURCH STREET","10013","2122260066","Mediterranean","2023-01-26T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","11","A","2023-01-26T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.719770958487","-74.004112587571","101","01","003300","1002297","1001940019","MN24",
"50065774","DEVIN'S FISH & CHIPS","Manhattan","747","SAINT NICHOLAS AVENUE","10031","2124915518","Seafood","2025-03-05T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:12.000","Administrative Miscellaneous / Initial Inspection","40.825608670397","-73.943618170934","109","09","023100","1061480","1020620132","MN04",
"50079429","718 BISTRO","Brooklyn","360","NEPTUNE AVENUE","11235","7189751999","Middle Eastern","2022-06-16T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","13","A","2022-06-16T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.580644108918","-73.966073702307","313","48","036400","3000000","3086620097","BK19",
"50170467","VIBE TWLV CORP","Brooklyn","56","BERRY STREET","11249","3472234970",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.720594601262","-73.956907482492","301","33","055700","3329928","3022967501","BK73",
"50170550","EATALY CAFFE HUDSON YARDS","Manhattan","20","HUDSON YARDS","10001","7578180759",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.753037571144","-74.000281528635","104","03","009900","1088961","1007027501","MN13",
"50164922","PA CALETA INC","Bronx","1735","EAST  172 STREET","10472","7185010619",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.832514783651","-73.869716322398","209","18","007600","2027726","2038730001","BX08",
"41086967","IL SOLE","Manhattan","229233","DYCKMAN STREET",,"2125440406","Italian","2025-05-15T00:00:00.000","Violations were cited in the following area(s).","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","31",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50148053","JUKE BAR","Brooklyn","400","TROUTMAN STREET","11237","6463344880",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.706301376735","-73.923113808715","304","34","044700","3072597","3031880034","BK77",
"50169749","JFK CAPITAL ONE LOUNGE","Queens","JFK","INTERNATIONAL AIRPORT","11430","7043286780",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.648312826068","-73.788281497594","483","28","071600","4000000","4142600001","QN98",
"50109050","Fulltank Moto Cafe","Manhattan","49","MONROE STREET","10002","9173557465",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.711627142767","-73.993914838323","103","01","000800","1003265","1002740002","MN27",
"50169247","WILDLIFE CONSERVATION SOCIETY","Bronx","2300","SOUTHERN BOULEVARD","10460","7187418170",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.850536751997","-73.88245508146","227","15","033400","2116700","2031200020","BX99",
"50110659","BENNYS PIZZA","Brooklyn","1418","AVENUE J","11230","9173328335","Pizza","2024-07-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","26",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.625091923599","-73.962059567104","314","44","053400","3179956","3067160008","BK43",
"50163440","DAILY PROVISIONS","Manhattan","225","LIBERTY STREET","10280","8567458329",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.711530166285","-74.015672785414","101","01","031703","1000058","1000160125","MN25",
"40401841","VILLAGE PIZZA","Manhattan","65","8 AVENUE","10014","2122434367","Pizza","2022-02-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","20",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.739124333525","-74.00304564563","102","03","007700","1011712","1006290042","MN23",
"41650425","NATHAN'S FAMOUS","Brooklyn","1205","BOARDWALK","11224","7187147207","Hotdogs","2023-06-15T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","27","B","2023-06-15T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.573151352432","-73.979896325032","313","47","035200","3245145","3086950085","BK21",
"50130748","NOVA GRILL","Bronx","5784","MOSHOLU AVENUE","10471","9176012211","Pizza","2024-10-30T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","11","A","2024-10-30T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.905423979076","-73.89779776985","208","11","034500","2084898","2058552257","BX22",
"50109761","DANGOL","Queens","16030","NORTHERN BLVD","11358","7183534006","Korean","2023-06-02T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","30",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.762767108374","-73.805203992346","407","20","117100","4120449","4053350064","QN51",
"50167376","BROOKLYN BEETS CAFE LLC","Brooklyn","142","ROCKAWAY AVENUE","11233","3478935075",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.678449535312","-73.910888054537","316","41","037100","3041999","3015410001","BK79",
"50098716","EATALY NY LLC (KIOSK)","Manhattan","999","BROADWAY",,"3124685154","Pizza","2022-06-15T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical","0",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50171215","INDN LLC","Manhattan","30","WEST   30 STREET","10001","9172612379",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.746509884213","-73.987826888639","105","03","007600","1080723","1008310059","MN17",
"40719669","GENNARO'S CATERING HALL","Brooklyn","6602","13 AVENUE","11219","7182367252","Italian","2023-12-13T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:15.000","Cycle Inspection / Initial Inspection","40.625284831286","-74.002251503857","310","38","019400","3142520","3057600038","BK30",
"50164178","THE BLACK ROSE LOUNGE LLC","Brooklyn","263","AVENUE X","11223","3322029206",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.59021981681","-73.973179820953","315","44","038600","3194400","3071730042","BK26",
"50168612","3824 MUNCHIES LLC","Brooklyn","3824","NOSTRAND AVENUE","11235","9179121135",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.590564056548","-73.940000831706","315","48","059600","3327490","3074450001","BK17",
"50124502","WINGTIPS LOUNGE","Queens","JFK","INTERNATIONAL AIRPORT","11430","3147391900",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.648312826068","-73.788281497594","483","28","071600","4000000","4142600001","QN98",
"41683279","INTREPID SEA-AIR-SPACE MUSEUM","Manhattan","1","INTREPID SQ",,"6463815322","American","2017-11-01T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2017-11-01T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50165716","SPOTO PIZZA 587 LLC","Manhattan","587","3 AVENUE","10016","9175417444",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.748511713798","-73.976086134096","106","04","007800","1090414","1009190005","MN20",
"50149982","RUDIN - 3TS CAFE","Manhattan","3","TIMES SQ","10036","7043286229",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.756368940657","-73.986713346955","105","03","011900","1024686","1010140033","MN17",
"50158394","THE SISTERYARD","Brooklyn","394","MCGUINNESS BOULEVARD","11222","3055273993",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.736432933715","-73.952567072969","301","33","057900","3063794","3024890004","BK76",
"50102608","DUNKIN DONUTS","Queens","13335","79TH ST","11414","7182964295","Donuts","2025-05-22T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","26",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.671908650294","-73.856674964145","410","32","006202","4541244","4113590001","QN57",
"50154306","Fiore Harlem","Manhattan","333","LENOX AVENUE","10027","9177504302",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.808866256729","-73.944694448448","110","09","022400","1057867","1019110034","MN03",
"40997900","MR WASABI","Queens","4232","BELL BOULEVARD","11361","7182241133","Japanese","2022-03-30T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","9","A","2022-03-30T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.762200281883","-73.770309230557","411","19","146700","4450632","4062840036","QN46",
"50139365","THAI ME","Brooklyn","918","BROADWAY","11206","7189755190","Thai","2024-07-18T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","56",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.697498688918","-73.936204137737","303","36","028700","3259320","3015840021","BK35",
"50170521","NAKSHATRA LLC","Manhattan","30","VANDAM STREET","10013","3476586092",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.726358363178","-74.005014968398","102","03","003700","1007818","1005050014","MN24",
"50106490","Hailey & Hannah's Lunch Runners","Queens","271-11","UNION TURNPIKE","11040","7183477777",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.751867722884","-73.702815096973","413","23","155102","4174329","4085550075","QN44",
"50168965","Dadi's Kababs","0","124","HAMLET RD","11756","9146027098",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,,,,,,,,,
"50015676","MASALA GRILL","Brooklyn","501B","ATLANTIC AVENUE","11217","7188759200","Indian","2023-12-11T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","63",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.685550442453","-73.981275732313","302","33","003900","3000755","3001790039","BK38",
"50117805","SMITH STREET BAGELS","Brooklyn","202","SMITH STREET","11201","3478938260","American","2023-03-09T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","7","A","2023-03-09T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.684714524862","-73.991836855705","306","39","006900","3336067","3004020038","BK38",
"41685153","RIVERSIDE CAFE","Manhattan","475","RIVERSIDE DRIVE","10115","2128703043","American","2022-03-15T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","7","A","2022-03-15T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.811094482579","-73.964167591037","109","07","020500","1059835","1019910001","MN09",
"50169677","BERRY STOP","Manhattan","NKA","HIGHLINE PARK W 22ND ST","10001","2126334359",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,,,,,,,,,
"50170799","TIPSY TURTLE","Manhattan","1003","2 AVENUE","10022","2037226391",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.756853559455","-73.96709535013","106","04","009800","1038559","1013270021","MN19",
"50171289","JHAKAAS LLC","Manhattan","202","AVENUE A","10009","6465594747",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.729450256928","-73.981039649924","103","02","003400","1005200","1004060005","MN22",
"50128912","ROY'S ROTI SHOP & LOUNGE","Queens","18909","JAMAICA AVE","11423","3474269627","Caribbean","2024-09-13T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2024-09-13T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Reopening Inspection","40.711591193466","-73.769831412949","412","23","048000","4222110","4104450041","QN61",
"50171316","MULBERRY DELI AND PIZZA, INC.","Manhattan","174","HESTER STREET","10013","9293305105",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.718000630217","-73.997521690943","102","01","004100","1002640","1002050018","MN24",
"50117547","ORIGINAL JOE'S PIZZA","Bronx","2136","WILLIAMSBRIDGE ROAD","10461","9149075052","Pizza","2025-05-15T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","22",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.85604507737","-73.855644017338","211","13","028800","2049259","2043100052","BX49",
"50133767","IL MATTONE","Manhattan","49","BEACH STREET","10013","2129644623","Pizza","2023-04-14T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","20",,,"2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","40.720665468408","-74.009062244899","101","01","003900","1002805","1002140026","MN24",
"50162045","WOOD FIRED EDIBLES INC.","Manhattan","1802","65TH ST",,"5164455245",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"0","0",,,,,"1",,
"50108145","HOMEMADE TAQUERIA","Queens","24773","JERICHO TPKE","11426","3478948860","Mexican","2025-02-12T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","34",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.725822365554","-73.719095002818","413","23","161700","4176966","4086620033","QN43",
"50165935","INTER F&B MANAGEMENT LLC","Manhattan","50","WEST   22 STREET","10010","9297054882",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.741542208716","-73.991681908845","105","03","005800","1015549","1008230070","MN13",
"50148215","MAMMIMO GELATO","Queens","2034","GREEN ACRES MALL",,"9175891097",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"0","0",,,,,"4",,
"50171089","BB CONEY ISLAND LLC","Brooklyn","626","SHEEPSHEAD BAY ROAD","11224","9174886274",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.578972142427","-73.975261496585","313","48","035400","3426835","3072790006","BK23",
"50143302","IRVING FARMS","Queens","JFK","INTERNATION AIRPORT","11430","7037237264",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,,,,,,,,,
"50162893","WENDY'S","Queens","9400","DITMARS BLVD","11369","6468844181",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.769186721073","-73.876093595385","403","21","035700","4023432","4010710001","QN27",
"50137981","CENTRAL PARK BOATHOUSE CAFE","Manhattan","000","E 72ND ST",,"2125172233","Continental","2024-04-04T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2024-04-04T00:00:00.000","2025-06-07T06:00:12.000","Pre-permit (Operational) / Re-inspection","0","0",,,,,"1",,
"50100631","CHINA I","Brooklyn","5602","4 AVENUE","11220","9176716518","Chinese","2024-08-21T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","26","B","2024-08-21T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.643015006466","-74.016175514961","307","38","007400","3015279","3008380035","BK32",
"50171238","SUSHI & SIPS CAFE @ STUDENT UNION BUILDING","Queens","22205","56TH AVE","11364","7182816244",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.753923709798","-73.756466943791","411","23","138501","4439440","4074900002","QN42",
"41622870","SUBWAY","Manhattan","90","WORTH STREET","10013","2125130937","Sandwiches","2022-05-19T00:00:00.000","Violations were cited in the following area(s).","10J","Hand wash sign not posted","Not Critical","69",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.716386633118","-74.004794166918","101","01","003300","1079211","1001520025","MN24",
"40402007","GRAND AVENUE PIZZA","Queens","3424","30 AVENUE","11103","7187288879","Pizza","2024-02-02T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","12","A","2024-02-02T00:00:00.000","2025-06-07T06:00:12.000","Cycle Inspection / Re-inspection","40.765634692816","-73.918738285351","401","22","006300","4009091","4006260049","QN70",
"50106072","BURMESE BITES/C BAO (store #5)","Queens","9015","QUEENS BLVD","11373","9175602480","Asian/Asian Fusion","2025-04-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.733840182011","-73.871577033806","404","25","068300","4045999","4018600100","QN29",
"50170240","CAFE AKA SP LLC","Manhattan","330","EAST   56 STREET","10022","2127528888",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.758258233452","-73.964925268484","106","05","010800","1039974","1013480036","MN19",
"50094977","THE OASIS CAFE","Queens","19630","NORTHERN BLVD","11358","7183574843","American","2023-05-01T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","48",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.757878094336","-73.784896214219","411","19","145101","4124563","4055200016","QN48",
"50164043","JACOBS PICKLES","Queens","JFK","International Airport Terminal 5","11431","7037237264",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,,,,,,,,,
"50170176","Boba Whale","Manhattan","2667","BROADWAY","10025","7186647465",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.798127028051","-73.969256394882","107","06","018700","1056504","1018730010","MN12",
"50126689","YUBU SOHO","Manhattan","46","GRAND STREET","10013","6464200078","Korean","2024-10-31T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-06-07T06:00:15.000","Administrative Miscellaneous / Initial Inspection","40.722523962542","-74.004044212143","102","01","004700","1007115","1004760084","MN24",
"50148768","SCORCH BAR AND GRILL","Brooklyn","3148","FULTON STREET","11208","7186628952",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.681774136914","-73.878726388717","305","37","117400","3092585","3041370019","BK83",
"50128293","UNITED SANDWICHES OF AMERICA","Brooklyn","72","BOWNE STREET","11231","3105085521",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.68218663951","-74.007394863881","306","38","005900","3336445","3005020001","BK33",
"41575509","VILLA BRAZIL CAFE GRILL","Queens","4316","34 AVENUE","11101","9173964087","Brazilian","2022-10-27T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","27",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.75544306339","-73.918263487405","401","26","015900","4012326","4007030130","QN70",
"41688177","NATHAN'S FAMOUS","Brooklyn","620","ATLANTIC AVENUE","11217","9176186310","Hotdogs","2024-10-12T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-06-07T06:00:12.000","Inter-Agency Task Force / Initial Inspection","40.683446896895","-73.975691312176","302","35","012902","3398156","3011180001","BK37",
"50164844","CHONG QING NOODLE 19 INC.","Queens","13620","ROOSEVELT AVE","11354","7183218180",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.759777908235","-73.829235428489","407","20","085300","4113546","4050190005","QN22",
"50124373","ATTI","Brooklyn","294","LIVINGSTON STREET","11217","9179091122","Korean","2023-07-20T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","12","A","2023-07-20T00:00:00.000","2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","40.688515052441","-73.982901128409","302","33","003700","3422112","3001667502","BK38",
"50137520","CAFETERIA MAESTRO","Brooklyn","1033","BRIGHTON BEACH AVENUE","11235","7187721555","Coffee/Tea","2023-08-08T00:00:00.000","Violations were cited in the following area(s).",,,"Not Applicable","0","A","2023-08-08T00:00:00.000","2025-06-07T06:00:12.000","Pre-permit (Operational) / Initial Inspection","40.578239892945","-73.958418027501","313","48","061004","3245415","3087090060","BK19",
"41306687","PICO","Queens","419","BEACH  129 STREET","11694","7189453474","American","2024-05-16T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","22",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.578332230384","-73.849378017137","414","32","093401","4304420","4162110028","QN10",
"40592811","SALTY DOG RESTAURANT","Brooklyn","7509","3 AVENUE","11209","7182380030","American","2023-03-14T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","36",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.631306268849","-74.02784191689","310","43","006600","3148711","3059400007","BK31",
"50146767","MUMSKITCHENS NYC","Queens","11936","195TH ST","11412","3478555857",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.689759076527","-73.755194928472","412","27","037600","4272645","4126500024","QN08",
"50151047","MILLY'S","Brooklyn","397","GREENE AVENUE","11216","7182553220",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.687933924872","-73.955223125747","303","36","023300","3398075","3019547501","BK75",
"50064645","GYU KAKU","Queens","4052","MAIN ST","11354","3475423653","Japanese","2024-09-12T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","22",,,"2025-06-07T06:00:12.000","Cycle Inspection / Initial Inspection","40.758441749858","-73.82959983144","407","20","087100","4114147","4050370063","QN22",
"50170962","ROMAINE EMPIRE INC","Queens","5645","MAIN ST","11355","3122290099",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.746809754251","-73.826154221818","407","20","079900","4439898","4051650001","QN62",
"50167468","DAO DIM SUM","Manhattan","177","MADISON AVENUE","10016","6469186189",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.747453493257","-73.983167447724","105","02","007400","1017091","1008630063","MN17",
"50164786","BRONX BURGER CO","Queens","4005","SKILLMAN AVE","11104","3472370909",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.747195864681","-73.923416505935","402","26","017100","4002375","4001830292","QN31",
"50165977","ONE AND ONE","Manhattan","12","1 AVENUE","10009","6466577217",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.723357851029","-73.988347038953","103","02","003002","1083474","1004290001","MN22",
"50128625","GERMAN CHRISTMAS MARKET","Manhattan","42","WEST   42 STREET","10036","6462295770",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-06-07T06:00:18.000",,"40.754068239421","-73.982321170752","105","04","008400","1085593","1012570002","MN17",
